"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"743246_ida_0_0","04:55:00","04:55:00","274706685","0","29.0"
"743246_ida_0_0","04:55:57","04:55:57","618064","1","347.0"
"743246_ida_0_0","04:56:29","04:56:29","745258","2","541.0"
"743246_ida_0_0","04:57:07","04:57:07","670050","3","768.0"
"743246_ida_0_0","04:57:39","04:57:39","747210","4","964.0"
"743246_ida_0_0","04:58:09","04:58:09","28100391","5","1150.0"
"743246_ida_0_0","04:58:37","04:58:37","742229","6","1330.0"
"743246_ida_0_0","04:59:45","04:59:45","969017","7","1725.0"
"743246_ida_0_0","05:00:46","05:00:46","660059","8","2091.0"
"743246_ida_0_0","05:01:41","05:01:41","778048","9","2426.0"
"743246_ida_0_0","05:02:26","05:02:26","662046","10","2720.0"
"743246_ida_0_0","05:03:12","05:03:12","744241","11","2981.0"
"743246_ida_0_0","05:04:03","05:04:03","1161001","12","3283.0"
"743246_ida_0_0","05:05:40","05:05:40","643244","13","3886.0"
"743246_ida_0_0","05:10:26","05:10:26","1149003","14","5599.0"
"743246_ida_0_0","05:11:20","05:11:20","744242","15","5921.0"
"743246_ida_0_0","05:14:42","05:14:42","670218","16","7148.0"
"743246_ida_0_0","05:18:10","05:18:10","720134","17","8404.0"
"743246_ida_0_0","05:19:04","05:19:04","1149004","18","8726.0"
"743246_ida_0_0","05:21:11","05:21:11","712350","19","9497.0"
"743246_ida_0_0","05:22:58","05:22:58","670219","20","10140.0"
"743246_ida_0_0","05:24:49","05:24:49","1049029","21","10816.0"
"743246_ida_0_0","05:26:01","05:26:01","736226","22","11251.0"
"743246_ida_0_0","05:27:07","05:27:07","739262","23","11649.0"
"743246_ida_0_0","05:27:57","05:27:57","710358","24","11948.0"
"743246_ida_0_0","05:28:50","05:28:50","808004","25","12271.0"
"743246_ida_0_0","05:29:45","05:29:45","744243","26","12604.0"
"743246_ida_0_0","05:30:35","05:30:35","1111012","27","12903.0"
"743246_ida_0_0","05:32:05","05:32:05","615156","28","13446.0"
"743246_ida_0_0","05:34:34","05:34:34","885029","29","14351.0"
"743246_ida_0_0","05:35:59","05:35:59","737236","30","14863.0"
"743246_ida_0_0","05:39:18","05:39:18","715192","31","16064.0"
"743246_ida_0_0","05:40:28","05:40:28","1098005","32","16490.0"
"743246_ida_0_0","05:41:32","05:41:32","941047","33","16876.0"
"743246_ida_0_0","05:42:29","05:42:29","716194","34","17220.0"
"743246_ida_0_0","05:47:38","05:47:38","710450","35","19085.0"
"743246_ida_0_0","05:48:17","05:48:17","990023","36","19380.0"
"743246_ida_0_0","05:49:04","05:49:04","891020","37","19604.0"
"743246_ida_0_0","05:49:39","05:49:39","28202144","38","19820.0"
"743246_ida_0_0","05:49:48","05:49:48","741255","39","19871.0"
"743246_ida_0_0","05:51:47","05:51:47","957053","40","20591.0"
"743246_ida_0_0","05:56:36","05:56:36","957054","41","22340.0"
"743246_ida_0_0","05:58:50","05:58:50","1018033","42","23148.0"
"743246_ida_0_0","06:00:53","06:00:53","742813","43","23892.0"
"743246_ida_0_0","06:01:45","06:01:45","670167","44","24211.0"
"743246_ida_0_0","06:02:26","06:02:26","740230","45","24451.0"
"743246_ida_0_0","06:03:44","06:03:44","742814","46","24926.0"
"743246_ida_0_0","06:05:21","06:05:21","744244","47","25510.0"
"743246_ida_0_0","06:11:18","06:11:18","745260","48","27666.0"
"743246_ida_0_0","06:15:00","06:15:00","757249","49","29005.0"
