"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"26411366_volta_0_0","00:10:00","00:10:00","854018","0","28.0"
"26411366_volta_0_0","00:10:38","00:10:38","591155","1","241.0"
"26411366_volta_0_0","00:11:25","00:11:25","859016","2","534.0"
"26411366_volta_0_0","00:12:33","00:12:33","28527418","3","946.0"
"26411366_volta_0_0","00:13:06","00:13:06","792015","4","1161.0"
"26411366_volta_0_0","00:17:56","00:17:56","796004","5","2971.0"
"26411366_volta_0_0","00:29:37","00:29:37","618077","6","7344.0"
"26411366_volta_0_0","00:31:22","00:31:22","543493","7","7997.0"
"26411366_volta_0_0","00:35:14","00:35:14","787056","8","9447.0"
"26411366_volta_0_0","00:37:04","00:37:04","28101537","9","10132.0"
"26411366_volta_0_0","00:37:33","00:37:33","946013","10","10338.0"
"26411366_volta_0_0","00:38:22","00:38:22","788027","11","10618.0"
"26411366_volta_0_0","00:39:38","00:39:38","673106","12","11094.0"
"26411366_volta_0_0","00:40:14","00:40:14","743992","13","11318.0"
"26411366_volta_0_0","00:41:35","00:41:35","538481","14","11822.0"
"26411366_volta_0_0","00:43:16","00:43:16","674115","15","12454.0"
"26411366_volta_0_0","00:48:08","00:48:08","5860990751080448","16","14274.0"
"26411366_volta_0_0","00:51:03","00:51:03","722151","17","15366.0"
"26411366_volta_0_0","00:55:58","00:55:58","660080","18","17208.0"
"26411366_volta_0_0","00:56:36","00:56:36","5755533312655360","19","17443.0"
"26411366_volta_0_0","00:57:12","00:57:12","747766","20","17668.0"
"26411366_volta_0_0","01:02:45","01:02:45","782012","21","19748.0"
"26411366_volta_0_0","01:06:44","01:06:44","24748429","22","21234.0"
"26411366_volta_0_0","01:07:54","01:07:54","25352255","23","21671.0"
"26411366_volta_0_0","01:13:02","01:13:02","28380425","24","23596.0"
"26411366_volta_0_0","01:18:06","01:18:06","681086","25","25490.0"
"26411366_volta_0_0","01:43:42","01:43:42","5136409418792960","26","35071.0"
"26411366_volta_0_0","01:44:15","01:44:15","675098","27","35303.0"
"26411366_volta_0_0","01:46:28","01:46:28","747627","28","36107.0"
"26411366_volta_0_0","01:51:00","01:51:00","672033","29","37806.0"
"26411366_volta_0_0","02:21:49","02:21:49","26858413","30","49338.0"
"26411366_volta_0_0","02:23:10","02:23:10","28412665","31","49855.0"
"26411366_volta_0_0","02:24:48","02:24:48","28180452","32","50472.0"
"26411366_volta_0_0","02:25:00","02:25:00","264936781","33","50525.0"
