"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"6685851330019328_horário_0_0","04:40:00","04:40:00","5098921767469056","0","28.0"
"6685851330019328_horário_0_0","04:40:29","04:40:29","6607445093777408","1","164.0"
"6685851330019328_horário_0_0","04:40:56","04:40:56","6277360297967616","2","308.0"
"6685851330019328_horário_0_0","04:42:07","04:42:07","5271822621736960","3","700.0"
"6685851330019328_horário_0_0","04:43:32","04:43:32","6558380276580352","4","1167.0"
"6685851330019328_horário_0_0","04:46:50","04:46:50","6625018304790528","5","2258.0"
"6685851330019328_horário_0_0","04:47:57","04:47:57","5010722902769664","6","2624.0"
"6685851330019328_horário_0_0","04:51:29","04:51:29","5643124423524352","7","3790.0"
"6685851330019328_horário_0_0","04:55:01","04:55:01","5202865025974272","8","4952.0"
"6685851330019328_horário_0_0","04:56:59","04:56:59","5767641548455936","9","5599.0"
"6685851330019328_horário_0_0","05:01:08","05:01:08","6739481599148032","10","6968.0"
"6685851330019328_horário_0_0","05:01:27","05:01:27","6637762009628672","11","7079.0"
"6685851330019328_horário_0_0","05:06:24","05:06:24","4876308814233600","12","8703.0"
"6685851330019328_horário_0_0","05:06:59","05:06:59","6131659770691584","13","8898.0"
"6685851330019328_horário_0_0","05:09:38","05:09:38","5808726316417024","14","9769.0"
"6685851330019328_horário_0_0","05:11:18","05:11:18","6042292359004160","15","10321.0"
"6685851330019328_horário_0_0","05:14:48","05:14:48","4571156186136576","16","11476.0"
"6685851330019328_horário_0_0","05:17:50","05:17:50","6004760267194368","17","12477.0"
"6685851330019328_horário_0_0","05:21:04","05:21:04","5272150314319872","18","13543.0"
"6685851330019328_horário_0_0","05:25:08","05:25:08","6366871375839232","19","14882.0"
"6685851330019328_horário_0_0","05:30:22","05:30:22","4757320637612032","20","16604.0"
"6685851330019328_horário_0_0","05:34:08","05:34:08","560033","21","17849.0"
"6685851330019328_horário_0_0","05:39:50","05:39:50","5386513851351040","22","19727.0"
"6685851330019328_horário_0_0","05:44:20","05:44:20","6023738788151296","23","21213.0"
"6685851330019328_horário_0_0","05:46:01","05:46:01","5560003770449920","24","21764.0"
"6685851330019328_horário_0_0","05:49:01","05:49:01","70456001","25","22756.0"
"6685851330019328_horário_0_0","05:53:15","05:53:15","4777857745158144","26","24152.0"
"6685851330019328_horário_0_0","05:54:35","05:54:35","6657057485750272","27","24590.0"
"6685851330019328_horário_0_0","05:57:18","05:57:18","6397722528579584","28","25486.0"
"6685851330019328_horário_0_0","06:00:43","06:00:43","4728792927961088","29","26609.0"
"6685851330019328_horário_0_0","06:03:34","06:03:34","4584324723638272","30","27551.0"
"6685851330019328_horário_0_0","06:09:42","06:09:42","5936117093236736","31","29571.0"
"6685851330019328_horário_0_0","06:15:21","06:15:21","5080174470103040","32","31434.0"
"6685851330019328_horário_0_0","06:19:36","06:19:36","6328764932816896","33","32835.0"
"6685851330019328_horário_0_0","06:22:24","06:22:24","5204691595034624","34","33756.0"
"6685851330019328_horário_0_0","06:25:34","06:25:34","4514070064529408","35","34801.0"
"6685851330019328_horário_0_0","06:27:17","06:27:17","603078","36","35372.0"
"6685851330019328_horário_0_0","06:29:25","06:29:25","4779241412493312","37","36071.0"
"6685851330019328_horário_0_0","06:32:08","06:32:08","2236010","38","36970.0"
"6685851330019328_horário_0_0","06:33:44","06:33:44","5960245951070208","39","37494.0"
"6685851330019328_horário_0_0","06:35:56","06:35:56","5479342405582848","40","38219.0"
"6685851330019328_horário_0_0","06:38:09","06:38:09","5697056092979200","41","38952.0"
"6685851330019328_horário_0_0","06:40:40","06:40:40","5243302193397760","42","39782.0"
"6685851330019328_horário_0_0","06:42:59","06:42:59","6398050221162496","43","40547.0"
"6685851330019328_horário_0_0","06:45:20","06:45:20","4959496492285952","44","41322.0"
"6685851330019328_horário_0_0","06:47:29","06:47:29","6144695938842624","45","42027.0"
"6685851330019328_horário_0_0","06:50:28","06:50:28","5866318304641024","46","43012.0"
"6685851330019328_horário_0_0","06:52:25","06:52:25","5084258514239488","47","43713.0"
"6685851330019328_horário_0_0","06:57:07","06:57:07","5163773307387904","48","45204.0"
"6685851330019328_horário_0_0","06:58:59","06:58:59","5311340213174272","49","45820.0"
"6685851330019328_horário_0_0","07:00:23","07:00:23","4973061659951104","50","46282.0"
"6685851330019328_horário_0_0","07:01:44","07:01:44","5460788834729984","51","46725.0"
"6685851330019328_horário_0_0","07:03:09","07:03:09","6129511149076480","52","47193.0"
"6685851330019328_horário_0_0","07:04:58","07:04:58","5098921767469056","53","47793.0"
