891.1066666666665 448.9866666666667 35869.99562283736 
710.7766666666666 499.06000000000006 36314.32679930796 
685.8700000000002 500.0366666666667 37437.47881487888 
615.9200000000001 532.8399999999999 36314.32679930796 
869.0633333333334 466.13666666666654 35714.51600994811 
704.8799999999999 454.03 36564.09959126298 
768.1433333333333 468.58000000000004 35578.15659818339 
735.3700000000001 466.6966666666666 35686.31442041523 
952.4599999999999 475.14000000000004 35553.7960467128 
522.0633333333333 530.18 37010.62119377163 
604.1100000000001 504.6866666666667 36925.35001730103 
795.2066666666665 464.25000000000006 36314.32679930796 
636.7999999999998 519.3300000000002 35348.84337370241 
796.92 505.6433333333334 35372.4460467128 
1002.2933333333337 444.20666666666665 144375.81703070935 
527.0099999999999 541.7766666666666 35270.18483347752 
994.4400000000002 474.86666666666673 35200.04301903114 
725.6600000000001 558.4799999999999 34744.68542387544 
624.4766666666667 531.0699999999999 35026.00442041523 
865.3533333333332 503.0900000000001 35457.28743079585 
696.28 598.4366666666667 34744.68542387544 
760.9433333333333 507.4366666666666 35449.71483347752 
927.1533333333334 523.5233333333332 34744.68542387544 
