"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"2215007_ida_0_0","06:05:00","06:05:00","712110","0","20.0"
"2215007_ida_0_0","06:05:27","06:05:27","2025004","1","219.0"
"2215007_ida_0_0","06:06:02","06:06:02","2213001","2","501.0"
"2215007_ida_0_0","06:06:22","06:06:22","2214001","3","662.0"
"2215007_ida_0_0","06:08:49","06:08:49","2215001","4","1835.0"
"2215007_ida_0_0","06:10:02","06:10:02","2172023","5","2412.0"
"2215007_ida_0_0","06:11:37","06:11:37","599121","6","3178.0"
"2215007_ida_0_0","06:15:18","06:15:18","2037002","7","4943.0"
"2215007_ida_0_0","06:17:50","06:17:50","2025005","8","6151.0"
"2215007_ida_0_0","06:18:38","06:18:38","2214002","9","6537.0"
"2215007_ida_0_0","06:22:52","06:22:52","575124","10","8565.0"
"2215007_ida_0_0","06:23:59","06:23:59","597126","11","9099.0"
"2215007_ida_0_0","06:24:14","06:24:14","2052014","12","9219.0"
"2215007_ida_0_0","06:24:53","06:24:53","2213002","13","9566.0"
"2215007_ida_0_0","06:26:24","06:26:24","2215002","14","10206.0"
"2215007_ida_0_0","06:27:53","06:27:53","1921011","15","10966.0"
"2215007_ida_0_0","06:32:51","06:32:51","2140005","16","13352.0"
"2215007_ida_0_0","06:33:30","06:33:30","2051015","17","13691.0"
"2215007_ida_0_0","06:34:14","06:34:14","2213003","18","14044.0"
"2215007_ida_0_0","06:35:06","06:35:06","4567476","19","14433.0"
"2215007_ida_0_0","06:35:52","06:35:52","599174","20","14791.0"
"2215007_ida_0_0","06:36:35","06:36:35","584265","21","15134.0"
"2215007_ida_0_0","06:36:55","06:36:55","2148007","22","15295.0"
"2215007_ida_0_0","06:42:50","06:42:50","2025006","23","18134.0"
"2215007_ida_0_0","06:43:29","06:43:29","2216002","24","18442.0"
"2215007_ida_0_0","06:44:02","06:44:02","2217001","25","18707.0"
"2215007_ida_0_0","06:44:22","06:44:22","2065005","26","18870.0"
"2215007_ida_0_0","06:46:58","06:46:58","2072006","27","20112.0"
"2215007_ida_0_0","06:47:44","06:47:44","1988003","28","20478.0"
"2215007_ida_0_0","06:50:05","06:50:05","2025007","29","21609.0"
"2215007_ida_0_0","06:50:37","06:50:37","2160005","30","21863.0"
"2215007_ida_0_0","06:51:03","06:51:03","1891012","31","22072.0"
"2215007_ida_0_0","06:53:47","06:53:47","2052015","32","23384.0"
"2215007_ida_0_0","06:54:22","06:54:22","40866068","33","23657.0"
"2215007_ida_0_0","06:54:49","06:54:49","2149009","34","23872.0"
"2215007_ida_0_0","06:55:29","06:55:29","640148","35","24197.0"
"2215007_ida_0_0","06:56:02","06:56:02","597179","36","24461.0"
"2215007_ida_0_0","06:56:24","06:56:24","2214003","37","24691.0"
"2215007_ida_0_0","06:56:59","06:56:59","738016","38","24912.0"
"2215007_ida_0_0","06:58:14","06:58:14","1940015","39","25510.0"
"2215007_ida_0_0","06:59:12","06:59:12","1925014","40","25979.0"
"2215007_ida_0_0","06:59:45","06:59:45","735032","41","26243.0"
"2215007_ida_0_0","07:01:22","07:01:22","33934139","42","27015.0"
"2215007_ida_0_0","07:01:49","07:01:49","594330","43","27227.0"
"2215007_ida_0_0","07:02:03","07:02:03","1921013","44","27341.0"
"2215007_ida_0_0","07:02:44","07:02:44","741014","45","27670.0"
"2215007_ida_0_0","07:03:33","07:03:33","652036","46","28062.0"
"2215007_ida_0_0","07:04:54","07:04:54","2158006","47","28705.0"
"2215007_ida_0_0","07:05:29","07:05:29","2052017","48","28987.0"
"2215007_ida_0_0","07:05:59","07:05:59","2078016","49","29225.0"
"2215007_ida_0_0","07:06:53","07:06:53","644110","50","29661.0"
"2215007_ida_0_0","07:08:19","07:08:19","584268","51","30343.0"
"2215007_ida_0_0","07:09:15","07:09:15","649078","52","30814.0"
"2215007_ida_0_0","07:10:13","07:10:13","617145","53","31286.0"
"2215007_ida_0_0","07:10:39","07:10:39","1960010","54","31462.0"
"2215007_ida_0_0","07:11:07","07:11:07","2216005","55","31719.0"
"2215007_ida_0_0","07:11:26","07:11:26","2214004","56","31845.0"
"2215007_ida_0_0","07:12:06","07:12:06","2217005","57","32158.0"
"2215007_ida_0_0","07:12:45","07:12:45","1891014","58","32465.0"
"2215007_ida_0_0","07:12:51","07:12:51","1988006","59","32519.0"
"2215007_ida_0_0","07:13:28","07:13:28","2162004","60","32814.0"
"2215007_ida_0_0","07:14:01","07:14:01","617146","61","33074.0"
"2215007_ida_0_0","07:14:53","07:14:53","655019","62","33489.0"
"2215007_ida_0_0","07:15:19","07:15:19","2052019","63","33697.0"
"2215007_ida_0_0","07:16:37","07:16:37","2230003","65","34320.0"
"2215007_ida_0_0","07:17:13","07:17:13","2088009","66","34613.0"
"2215007_ida_0_0","07:17:59","07:17:59","2163016","67","34977.0"
"2215007_ida_0_0","07:18:31","07:18:31","671012","68","35231.0"
"2215007_ida_0_0","07:19:59","07:19:59","752029","69","35940.0"
