"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"550065_volta_0_0","04:25:00","04:25:00","426024","0","30.0"
"550065_volta_0_0","04:27:05","04:27:05","421023","1","529.0"
"550065_volta_0_0","04:28:05","04:28:05","485024","2","779.0"
"550065_volta_0_0","04:29:17","04:29:17","498034","3","1084.0"
"550065_volta_0_0","04:30:48","04:30:48","427029","4","1466.0"
"550065_volta_0_0","04:32:09","04:32:09","506083","5","1807.0"
"550065_volta_0_0","04:33:44","04:33:44","504087","6","2207.0"
"550065_volta_0_0","04:35:45","04:35:45","551079","7","2714.0"
"550065_volta_0_0","04:37:24","04:37:24","547093","8","3129.0"
"550065_volta_0_0","04:38:53","04:38:53","550081","9","3504.0"
"550065_volta_0_0","04:39:49","04:39:49","501053","10","3741.0"
"550065_volta_0_0","04:40:49","04:40:49","542078","11","3994.0"
"550065_volta_0_0","04:42:12","04:42:12","539079","12","4341.0"
"550065_volta_0_0","04:43:13","04:43:13","505047","13","4598.0"
"550065_volta_0_0","04:44:34","04:44:34","545062","14","4941.0"
"550065_volta_0_0","04:45:21","04:45:21","541090","15","5135.0"
"550065_volta_0_0","04:46:16","04:46:16","496015","16","5369.0"
"550065_volta_0_0","04:46:50","04:46:50","543086","17","5512.0"
"550065_volta_0_0","04:47:51","04:47:51","542079","18","5767.0"
"550065_volta_0_0","04:48:52","04:48:52","545084","19","6022.0"
"550065_volta_0_0","04:49:37","04:49:37","543087","20","6210.0"
"550065_volta_0_0","04:50:28","04:50:28","498020","21","6427.0"
"550065_volta_0_0","04:51:41","04:51:41","538078","22","6734.0"
"550065_volta_0_0","04:53:25","04:53:25","547094","23","7172.0"
"550065_volta_0_0","04:54:59","04:54:59","543068","24","7558.0"
"550065_volta_0_0","04:56:23","04:56:23","549063","25","7921.0"
"550065_volta_0_0","04:57:45","04:57:45","539065","26","8265.0"
"550065_volta_0_0","04:58:33","04:58:33","540078","27","8470.0"
"550065_volta_0_0","04:59:10","04:59:10","544068","28","8616.0"
"550065_volta_0_0","04:59:57","04:59:57","540079","29","8814.0"
"550065_volta_0_0","05:01:20","05:01:20","550068","30","9193.0"
"550065_volta_0_0","05:04:49","05:04:49","537070","31","10049.0"
"550065_volta_0_0","05:05:20","05:05:20","547091","32","10177.0"
"550065_volta_0_0","05:06:00","05:06:00","548209","33","10345.0"
"550065_volta_0_0","05:07:25","05:07:25","441054","34","10703.0"
"550065_volta_0_0","05:08:26","05:08:26","444060","35","10962.0"
"550065_volta_0_0","05:09:48","05:09:48","440053","36","11307.0"
"550065_volta_0_0","05:11:01","05:11:01","441055","37","11611.0"
"550065_volta_0_0","05:19:24","05:19:24","451054","42","13729.0"
"550065_volta_0_0","05:13:20","05:13:20","6517228409716736","39","12226.0"
"550065_volta_0_0","05:15:05","05:15:05","13329211","40","12645.0"
"550065_volta_0_0","05:16:10","05:16:10","539028","41","12941.0"
"550065_volta_0_0","05:13:11","05:13:11","469011","38","12161.0"
