"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"4623332335681536_anti-horário_0_0","00:35:00","00:35:00","5841478747160576","0","15.0"
"4623332335681536_anti-horário_0_0","00:36:30","00:36:30","4588510437703680","1","471.0"
"4623332335681536_anti-horário_0_0","00:37:32","00:37:32","6062068351369216","2","797.0"
"4623332335681536_anti-horário_0_0","00:38:42","00:38:42","6119485269344256","3","1161.0"
"4623332335681536_anti-horário_0_0","00:39:25","00:39:25","4682826409574400","4","1381.0"
"4623332335681536_anti-horário_0_0","00:39:34","00:39:34","5803921422417920","5","1428.0"
"4623332335681536_anti-horário_0_0","00:42:20","00:42:20","5821126105104384","6","2291.0"
"4623332335681536_anti-horário_0_0","00:45:44","00:45:44","5278528793739264","7","3360.0"
"4623332335681536_anti-horário_0_0","00:50:59","00:50:59","2207020","8","4997.0"
"4623332335681536_anti-horário_0_0","00:59:50","00:59:50","5556535315922944","9","7764.0"
"4623332335681536_anti-horário_0_0","01:06:53","01:06:53","6675611056603136","10","9925.0"
"4623332335681536_anti-horário_0_0","01:08:53","01:08:53","6007055792996352","11","10596.0"
"4623332335681536_anti-horário_0_0","01:11:33","01:11:33","5249901846855680","12","11414.0"
"4623332335681536_anti-horário_0_0","01:15:15","01:15:15","5714410344546304","13","12587.0"
"4623332335681536_anti-horário_0_0","01:19:29","01:19:29","6727765465235456","15","13910.0"
"4623332335681536_anti-horário_0_0","01:23:16","01:23:16","4517224516681728","16","15089.0"
"4623332335681536_anti-horário_0_0","01:26:07","01:26:07","6682435222765568","17","15981.0"
"4623332335681536_anti-horário_0_0","01:26:33","01:26:33","5881298009718784","18","16074.0"
"4623332335681536_anti-horário_0_0","01:27:39","01:27:39","5203264340492288","19","16462.0"
"4623332335681536_anti-horário_0_0","01:31:48","01:31:48","4634917475450880","20","17760.0"
"4623332335681536_anti-horário_0_0","01:34:51","01:34:51","5310028000002048","21","18711.0"
"4623332335681536_anti-horário_0_0","01:38:36","01:38:36","4521308560818176","22","19885.0"
"4623332335681536_anti-horário_0_0","01:45:22","01:45:22","6404428700581888","23","22001.0"
"4623332335681536_anti-horário_0_0","01:51:34","01:51:34","634293","24","23942.0"
"4623332335681536_anti-horário_0_0","01:53:12","01:53:12","4528742209683456","25","24448.0"
"4623332335681536_anti-horário_0_0","02:00:09","02:00:09","610060","26","26624.0"
"4623332335681536_anti-horário_0_0","02:05:17","02:05:17","632062","27","28224.0"
"4623332335681536_anti-horário_0_0","02:08:38","02:08:38","630069","28","29277.0"
"4623332335681536_anti-horário_0_0","02:10:30","02:10:30","6426170915553280","29","29857.0"
"4623332335681536_anti-horário_0_0","02:12:12","02:12:12","2054013","30","30392.0"
"4623332335681536_anti-horário_0_0","02:13:02","02:13:02","6305213764861952","31","30652.0"
"4623332335681536_anti-horário_0_0","02:13:50","02:13:50","6470501487607808","32","30900.0"
"4623332335681536_anti-horário_0_0","02:14:58","02:14:58","5654642116526080","33","31236.0"
