981.8233333333333 470.4333333333333 11869.630302768164 
1000.5599999999998 508.3733333333333 11683.705813148788 
827.8966666666668 545.5766666666665 12010.238685121105 
860.6499999999999 541.5166666666667 12322.998347750861 
908.3033333333332 497.6299999999999 49957.39997188581 
894.4700000000001 512.9133333333334 19024.826857698958 
1103.16 453.95333333333326 11636.015041089966 
710.6299999999999 585.3166666666667 19812.57286332179 
861.8566666666667 538.6800000000001 11797.379697231834 
1480.413333333333 433.7166666666665 107239.21709991351 
1059.82 489.5466666666667 11743.402050173008 
912.7199999999996 508.3199999999999 12350.562647058821 
1254.366666666667 513.6866666666667 11612.80749783737 
1021.9166666666664 461.1866666666666 18406.150733131486 
937.9233333333334 550.9733333333334 11644.191877162631 
917.2866666666666 508.6866666666666 11653.92367430796 
882.1166666666666 564.85 11692.174539359861 
733.0866666666666 578.4200000000001 12263.50596020761 
896.9066666666665 617.0699999999998 11644.191877162631 
1298.8799999999999 522.95 11608.58233564014 
944.4466666666666 533.3766666666667 11464.069420415224 
974.1900000000003 524.5933333333334 11605.747638408302 
