631.6366666666669 481.5133333333334 34958.862275086496 
497.7399999999997 575.9066666666666 36562.443657006916 
895.5966666666667 440.47333333333336 34813.4542733564 
882.5533333333332 466.6433333333333 34347.457013408304 
867.2199999999998 497.15333333333336 33334.80488538062 
756.4033333333332 506.37 33515.564489619384 
987.7600000000001 452.58333333333326 33634.79789576125 
758.7499999999999 480.7766666666667 34511.5698183391 
887.4166666666669 462.56333333333333 34815.031615484426 
853.5333333333332 480.07666666666677 34667.547923875434 
763.5200000000001 478.8866666666666 35898.61793252594 
829.0899999999999 449.79 83174.57507569203 
885.3166666666667 487.3166666666666 33134.433685121105 
802.6166666666666 529.9533333333334 32253.513313148786 
935.6399999999999 537.7666666666668 31256.31075259516 
696.14 477.8100000000002 37187.756027249125 
916.8200000000002 466.50999999999993 33421.18628892733 
780.9300000000001 503.71666666666664 33525.505510380615 
971.8433333333335 616.6733333333334 31082.024429065743 
771.6199999999998 493.21999999999997 33701.22792387545 
917.5266666666666 479.9333333333332 33134.433685121105 
710.1066666666666 570.0433333333333 32987.30568122837 
854.9500000000002 478.89666666666665 34968.83134083046 
830.4166666666666 518.6833333333334 31986.07630622837 
835.9 475.0566666666667 35643.11527681661 
1009.8600000000002 484.6333333333334 31582.617569204147 
870.2966666666667 527.5166666666667 31762.042136678207 
690.2199999999999 574.35 31240.325421712794 
698.9866666666666 488.1433333333334 34520.99021626297 
691.49 478.14666666666665 36642.39867430796 
788.9700000000001 445.44333333333327 95492.27925605535 
880.4033333333333 480.21333333333337 34565.13289576124 
803.8666666666667 513.0500000000001 33069.6972383218 
727.4533333333335 534.8466666666666 32250.87748269895 
626.0 497.2233333333333 33585.9476384083 
1081.5866666666668 572.3633333333333 31082.024429065743 
569.8533333333331 520.47 33069.6972383218 
786.5066666666667 537.43 31333.98674740484 
911.6966666666668 485.1966666666667 32727.089297145343 
787.4899999999997 471.3833333333334 39169.51889922145 
1005.363333333333 534.9000000000001 31705.417482698966 
860.3999999999999 646.1266666666666 31082.024429065743 
975.3966666666668 458.7266666666666 32023.297134515567 
