"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"781210_volta_0_0","05:45:00","05:45:00","785001","0","27.0"
"781210_volta_0_0","05:47:42","05:47:42","706407","1","1636.0"
"781210_volta_0_0","05:49:50","05:49:50","737990","2","2930.0"
"781210_volta_0_0","05:51:10","05:51:10","783025","3","3739.0"
"781210_volta_0_0","05:52:43","05:52:43","5105170963496960","4","4673.0"
"781210_volta_0_0","05:53:56","05:53:56","789002","5","5405.0"
"781210_volta_0_0","05:55:37","05:55:37","660278","6","6422.0"
"781210_volta_0_0","05:56:58","05:56:58","719365","7","7241.0"
"781210_volta_0_0","05:59:31","05:59:31","743865","8","8782.0"
"781210_volta_0_0","06:01:33","06:01:33","710396","9","10017.0"
"781210_volta_0_0","06:03:11","06:03:11","714357","10","10999.0"
"781210_volta_0_0","06:05:04","06:05:04","679079","11","12140.0"
"781210_volta_0_0","06:06:10","06:06:10","706423","12","12808.0"
"781210_volta_0_0","06:07:52","06:07:52","777071","13","13831.0"
"781210_volta_0_0","06:08:22","06:08:22","682080","14","14141.0"
"781210_volta_0_0","06:08:59","06:08:59","781205","15","14526.0"
"781210_volta_0_0","06:09:56","06:09:56","706391","16","15087.0"
"781210_volta_0_0","06:10:30","06:10:30","737857","17","15443.0"
"781210_volta_0_0","06:10:50","06:10:50","779110","18","15626.0"
"781210_volta_0_0","06:11:17","06:11:17","741841","19","15899.0"
"781210_volta_0_0","06:11:36","06:11:36","643461","20","16094.0"
"781210_volta_0_0","06:12:24","06:12:24","661282","21","16577.0"
"781210_volta_0_0","06:12:44","06:12:44","6115943198228480","22","16775.0"
"781210_volta_0_0","06:13:09","06:13:09","5369995526406144","23","17031.0"
"781210_volta_0_0","06:13:32","06:13:32","5200090546044928","24","17232.0"
"781210_volta_0_0","06:13:49","06:13:49","5391298564194304","25","17419.0"
"781210_volta_0_0","06:14:40","06:14:40","4616353219346432","26","17950.0"
"781210_volta_0_0","06:15:42","06:15:42","4747981182730240","27","18577.0"
"781210_volta_0_0","06:16:38","06:16:38","6026875777056768","28","19117.0"
"781210_volta_0_0","06:17:04","06:17:04","710397","29","19415.0"
"781210_volta_0_0","06:17:45","06:17:45","714358","30","19826.0"
"781210_volta_0_0","06:19:00","06:19:00","722379","31","20554.0"
"781210_volta_0_0","06:19:15","06:19:15","704394","32","20709.0"
"781210_volta_0_0","06:19:43","06:19:43","781208","33","21005.0"
"781210_volta_0_0","06:20:02","06:20:02","706392","34","21193.0"
"781210_volta_0_0","06:20:23","06:20:23","715361","35","21391.0"
"781210_volta_0_0","06:20:45","06:20:45","717386","36","21636.0"
"781210_volta_0_0","06:21:00","06:21:00","708394","37","21775.0"
"781210_volta_0_0","06:21:14","06:21:14","643462","38","21925.0"
"781210_volta_0_0","06:21:26","06:21:26","720364","39","22022.0"
"781210_volta_0_0","06:21:53","06:21:53","719367","40","22314.0"
"781210_volta_0_0","06:22:52","06:22:52","702331","41","22896.0"
"781210_volta_0_0","06:23:22","06:23:22","710398","42","23194.0"
"781210_volta_0_0","06:23:54","06:23:54","714359","43","23533.0"
"781210_volta_0_0","06:24:36","06:24:36","722380","44","23970.0"
"781210_volta_0_0","06:24:58","06:24:58","5368496773136384","46","24164.0"
