"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"747607_ida_0_0","04:30:00","04:30:00","740227","0","19.0"
"747607_ida_0_0","04:30:56","04:30:56","739601","1","344.0"
"747607_ida_0_0","04:32:50","04:32:50","901008","2","961.0"
"747607_ida_0_0","04:33:10","04:33:10","6479315794919424","3","1074.0"
"747607_ida_0_0","04:33:25","04:33:25","5888800808501248","4","1197.0"
"747607_ida_0_0","04:33:44","04:33:44","1049008","5","1265.0"
"747607_ida_0_0","04:35:55","04:35:55","1046006","6","2004.0"
"747607_ida_0_0","04:37:03","04:37:03","1047005","7","2384.0"
"747607_ida_0_0","04:38:09","04:38:09","1048006","8","2761.0"
"747607_ida_0_0","04:38:58","04:38:58","996016","9","3018.0"
"747607_ida_0_0","04:39:48","04:39:48","919015","10","3310.0"
"747607_ida_0_0","04:41:30","04:41:30","538477","11","3893.0"
"747607_ida_0_0","04:45:43","04:45:43","918015","12","5314.0"
"747607_ida_0_0","04:47:14","04:47:14","931012","13","5843.0"
"747607_ida_0_0","04:48:44","04:48:44","1052010","14","6335.0"
"747607_ida_0_0","04:49:22","04:49:22","1049009","15","6549.0"
"747607_ida_0_0","04:49:47","04:49:47","1051009","16","6689.0"
"747607_ida_0_0","04:50:41","04:50:41","919016","17","6998.0"
"747607_ida_0_0","04:52:22","04:52:22","1052011","18","7565.0"
"747607_ida_0_0","04:54:53","04:54:53","1051010","19","8413.0"
"747607_ida_0_0","04:55:53","04:55:53","1045008","20","8755.0"
"747607_ida_0_0","04:58:43","04:58:43","746729","21","9714.0"
"747607_ida_0_0","05:01:45","05:01:45","1044006","22","10736.0"
"747607_ida_0_0","05:04:44","05:04:44","1050005","23","11744.0"
"747607_ida_0_0","05:17:17","05:17:17","996017","24","16017.0"
"747607_ida_0_0","05:21:42","05:21:42","1044007","25","17487.0"
"747607_ida_0_0","05:25:11","05:25:11","918016","26","18658.0"
"747607_ida_0_0","05:26:16","05:26:16","996018","27","19030.0"
"747607_ida_0_0","05:29:29","05:29:29","743628","28","20118.0"
"747607_ida_0_0","05:34:51","05:34:51","912024","29","21933.0"
"747607_ida_0_0","05:37:37","05:37:37","1044008","30","22864.0"
"747607_ida_0_0","05:38:13","05:38:13","744621","31","23066.0"
"747607_ida_0_0","05:39:11","05:39:11","741607","32","23395.0"
"747607_ida_0_0","05:39:51","05:39:51","596091","33","23620.0"
"747607_ida_0_0","05:40:41","05:40:41","1049010","34","23898.0"
"747607_ida_0_0","05:41:03","05:41:03","5643617869234176","35","24023.0"
"747607_ida_0_0","05:41:46","05:41:46","964015","36","24266.0"
"747607_ida_0_0","05:42:14","05:42:14","912025","37","24422.0"
"747607_ida_0_0","05:42:58","05:42:58","1046007","38","24670.0"
"747607_ida_0_0","05:43:11","05:43:11","964016","39","24745.0"
"747607_ida_0_0","05:44:03","05:44:03","584116","40","25038.0"
"747607_ida_0_0","05:45:02","05:45:02","574089","41","25371.0"
"747607_ida_0_0","05:45:37","05:45:37","1044010","42","25626.0"
"747607_ida_0_0","05:46:49","05:46:49","1047007","43","25935.0"
"747607_ida_0_0","05:47:11","05:47:11","1049011","44","26098.0"
"747607_ida_0_0","05:47:36","05:47:36","1050006","45","26242.0"
"747607_ida_0_0","05:49:13","05:49:13","918017","46","26788.0"
"747607_ida_0_0","05:50:02","05:50:02","912027","47","27069.0"
"747607_ida_0_0","05:51:04","05:51:04","964017","48","27408.0"
"747607_ida_0_0","05:51:27","05:51:27","1050007","49","27543.0"
"747607_ida_0_0","05:55:23","05:55:23","1046008","50","28893.0"
"747607_ida_0_0","05:57:20","05:57:20","1044011","51","29562.0"
"747607_ida_0_0","06:05:31","06:05:31","1051011","52","32327.0"
"747607_ida_0_0","06:13:09","06:13:09","996020","53","34887.0"
"747607_ida_0_0","06:14:47","06:14:47","1049012","54","35430.0"
"747607_ida_0_0","06:17:32","06:17:32","912028","55","36368.0"
"747607_ida_0_0","06:18:30","06:18:30","921011","56","36700.0"
"747607_ida_0_0","06:18:57","06:18:57","1051005","57","36868.0"
"747607_ida_0_0","06:19:48","06:19:48","1050008","58","37127.0"
"747607_ida_0_0","06:21:04","06:21:04","1048008","59","37557.0"
"747607_ida_0_0","06:21:34","06:21:34","685025","60","37727.0"
"747607_ida_0_0","06:22:07","06:22:07","717099","61","37927.0"
"747607_ida_0_0","06:22:57","06:22:57","1047008","62","38193.0"
"747607_ida_0_0","06:23:47","06:23:47","1052013","63","38475.0"
"747607_ida_0_0","06:24:23","06:24:23","887006","64","38679.0"
"747607_ida_0_0","06:25:48","06:25:48","1050009","65","39156.0"
"747607_ida_0_0","06:26:38","06:26:38","702271","66","39434.0"
"747607_ida_0_0","06:27:33","06:27:33","1070001","67","39746.0"
"747607_ida_0_0","06:28:10","06:28:10","1049013","68","39953.0"
"747607_ida_0_0","06:28:34","06:28:34","1048009","69","40119.0"
"747607_ida_0_0","06:29:11","06:29:11","964018","70","40302.0"
"747607_ida_0_0","06:29:56","06:29:56","746628","71","40552.0"
