"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"742041_volta_0_0","00:00:00","00:00:00","1157007","0","24.0"
"742041_volta_0_0","00:00:19","00:00:19","8054669","1","182.0"
"742041_volta_0_0","00:00:55","00:00:55","722197","2","525.0"
"742041_volta_0_0","00:01:43","00:01:43","779074","3","971.0"
"742041_volta_0_0","00:04:10","00:04:10","567032","4","2351.0"
"742041_volta_0_0","00:05:10","00:05:10","662017","5","2913.0"
"742041_volta_0_0","00:05:59","00:05:59","1194005","6","3373.0"
"742041_volta_0_0","00:07:31","00:07:31","1017046","7","4238.0"
"742041_volta_0_0","00:08:14","00:08:14","663017","8","4642.0"
"742041_volta_0_0","00:09:06","00:09:06","915055","9","5134.0"
"742041_volta_0_0","00:11:50","00:11:50","735760","10","6676.0"
"742041_volta_0_0","00:12:59","00:12:59","742800","11","7325.0"
"742041_volta_0_0","00:13:56","00:13:56","669041","12","7858.0"
"742041_volta_0_0","00:14:49","00:14:49","670014","13","8352.0"
"742041_volta_0_0","00:16:31","00:16:31","553012","14","9339.0"
"742041_volta_0_0","00:20:01","00:20:01","1054041","15","11292.0"
"742041_volta_0_0","00:23:07","00:23:07","626071","16","13038.0"
"742041_volta_0_0","00:24:35","00:24:35","670156","17","13866.0"
"742041_volta_0_0","00:26:16","00:26:16","643288","18","14809.0"
"742041_volta_0_0","00:27:06","00:27:06","1096021","19","15277.0"
"742041_volta_0_0","00:28:38","00:28:38","662018","20","16147.0"
"742041_volta_0_0","00:31:24","00:31:24","613243","21","17705.0"
"742041_volta_0_0","00:32:24","00:32:24","665015","22","18271.0"
"742041_volta_0_0","00:34:26","00:34:26","659027","23","19442.0"
"742041_volta_0_0","00:35:40","00:35:40","592004","24","20135.0"
"742041_volta_0_0","00:37:18","00:37:18","663019","25","21034.0"
"742041_volta_0_0","00:37:46","00:37:46","668020","26","21293.0"
"742041_volta_0_0","00:38:36","00:38:36","660021","27","21758.0"
"742041_volta_0_0","00:40:04","00:40:04","626072","28","22599.0"
"742041_volta_0_0","00:41:37","00:41:37","661024","29","23460.0"
"742041_volta_0_0","00:42:13","00:42:13","721168","30","23801.0"
"742041_volta_0_0","00:43:30","00:43:30","741472","31","24549.0"
"742041_volta_0_0","00:45:13","00:45:13","677003","32","25518.0"
"742041_volta_0_0","00:46:03","00:46:03","740702","33","25959.0"
"742041_volta_0_0","00:46:47","00:46:47","672004","34","26380.0"
"742041_volta_0_0","00:47:30","00:47:30","587004","35","26778.0"
"742041_volta_0_0","00:48:19","00:48:19","656047","36","27244.0"
"742041_volta_0_0","00:49:13","00:49:13","666023","37","27744.0"
"742041_volta_0_0","00:50:20","00:50:20","659029","38","28374.0"
"742041_volta_0_0","00:51:05","00:51:05","667039","39","28772.0"
"742041_volta_0_0","00:52:17","00:52:17","591263","40","29498.0"
"742041_volta_0_0","00:53:06","00:53:06","668022","41","29921.0"
"742041_volta_0_0","00:53:32","00:53:32","660023","42","30203.0"
"742041_volta_0_0","00:54:06","00:54:06","632072","43","30516.0"
"742041_volta_0_0","00:54:30","00:54:30","656048","44","30723.0"
"742041_volta_0_0","00:55:03","00:55:03","669043","45","31038.0"
"742041_volta_0_0","00:55:21","00:55:21","997049","46","31201.0"
"742041_volta_0_0","00:55:57","00:55:57","663020","47","31542.0"
"742041_volta_0_0","00:56:20","00:56:20","1021048","48","31778.0"
"742041_volta_0_0","00:57:03","00:57:03","1082008","49","32166.0"
"742041_volta_0_0","00:57:50","00:57:50","618039","50","32601.0"
"742041_volta_0_0","00:58:16","00:58:16","557247","51","32848.0"
"742041_volta_0_0","00:59:07","00:59:07","670017","52","33327.0"
"742041_volta_0_0","00:59:34","00:59:34","7425489","53","33581.0"
"742041_volta_0_0","01:00:01","01:00:01","662020","54","33832.0"
"742041_volta_0_0","01:00:25","01:00:25","663021","55","34075.0"
"742041_volta_0_0","01:00:58","01:00:58","664027","56","34389.0"
"742041_volta_0_0","01:01:18","01:01:18","668023","57","34529.0"
"742041_volta_0_0","01:01:36","01:01:36","656049","58","34722.0"
"742041_volta_0_0","01:01:58","01:01:58","670018","59","34932.0"
"742041_volta_0_0","01:02:38","01:02:38","666024","60","35327.0"
"742041_volta_0_0","01:03:32","01:03:32","618040","61","35813.0"
"742041_volta_0_0","01:04:01","01:04:01","29928774","62","36093.0"
"742041_volta_0_0","01:04:21","01:04:21","29999738","63","36293.0"
"742041_volta_0_0","01:05:00","01:05:00","920009","64","36639.0"
