"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"5162203101790208_ida_0_0","05:50:00","05:50:00","5103505280073728","0","30.0"
"5162203101790208_ida_0_0","05:50:06","05:50:06","4695119782739968","1","44.0"
"5162203101790208_ida_0_0","05:50:30","05:50:30","5296146768723968","2","194.0"
"5162203101790208_ida_0_0","05:51:55","05:51:55","6518794311958528","3","734.0"
"5162203101790208_ida_0_0","05:53:11","05:53:11","5821019689582592","4","1220.0"
"5162203101790208_ida_0_0","05:54:22","05:54:22","6006762529619968","5","1672.0"
"5162203101790208_ida_0_0","05:55:23","05:55:23","4742777880707072","6","2056.0"
"5162203101790208_ida_0_0","05:56:48","05:56:48","5114360398872576","7","2596.0"
"5162203101790208_ida_0_0","05:57:25","05:57:25","6005659427667968","8","2835.0"
"5162203101790208_ida_0_0","05:59:56","05:59:56","5215191751196672","9","3813.0"
"5162203101790208_ida_0_0","06:00:51","06:00:51","6595773695524864","10","4144.0"
"5162203101790208_ida_0_0","06:01:24","06:01:24","5463778015838208","11","4377.0"
"5162203101790208_ida_0_0","06:03:22","06:03:22","5313916726149120","12","5102.0"
"5162203101790208_ida_0_0","06:04:29","06:04:29","6164745273212928","13","5526.0"
"5162203101790208_ida_0_0","06:04:57","06:04:57","5746582419144704","14","5704.0"
"5162203101790208_ida_0_0","06:05:50","06:05:50","5220952785027072","15","6046.0"
"5162203101790208_ida_0_0","06:06:45","06:06:45","6428861703389184","16","6393.0"
"5162203101790208_ida_0_0","06:07:35","06:07:35","6513508697243648","17","6712.0"
"5162203101790208_ida_0_0","06:07:53","06:07:53","6597824536117248","18","6824.0"
"5162203101790208_ida_0_0","06:08:04","06:08:04","6562429375086592","19","6895.0"
"5162203101790208_ida_0_0","06:09:20","06:09:20","4599253148368896","20","7376.0"
"5162203101790208_ida_0_0","06:09:37","06:09:37","6719167669731328","21","7485.0"
"5162203101790208_ida_0_0","06:09:39","06:09:39","6592185518784512","22","7499.0"
"5162203101790208_ida_0_0","06:10:32","06:10:32","5341726520901632","23","7793.0"
"5162203101790208_ida_0_0","06:11:20","06:11:20","6442159559671808","24","8144.0"
"5162203101790208_ida_0_0","06:11:22","06:11:22","5329477374836736","25","8153.0"
"5162203101790208_ida_0_0","06:11:40","06:11:40","5772651796889600","26","8271.0"
"5162203101790208_ida_0_0","06:11:54","06:11:54","4792543279841280","27","8361.0"
"5162203101790208_ida_0_0","06:11:56","06:11:56","4744187316797440","28","8372.0"
"5162203101790208_ida_0_0","06:12:53","06:12:53","5405603461857280","29","8735.0"
"5162203101790208_ida_0_0","06:13:35","06:13:35","4646919232290816","30","9001.0"
"5162203101790208_ida_0_0","06:13:45","06:13:45","5574788028563456","31","9053.0"
"5162203101790208_ida_0_0","06:14:00","06:14:00","6330821518819328","32","9157.0"
"5162203101790208_ida_0_0","06:14:11","06:14:11","5698084655071232","33","9231.0"
"5162203101790208_ida_0_0","06:14:46","06:14:46","5899439237758976","34","9452.0"
"5162203101790208_ida_0_0","06:17:31","06:17:31","6700687935406080","35","10504.0"
"5162203101790208_ida_0_0","06:21:17","06:21:17","6064834401796096","36","11936.0"
"5162203101790208_ida_0_0","06:45:37","06:45:37","4732842026467328","37","21223.0"
"5162203101790208_ida_0_0","06:53:05","06:53:05","5734047294947328","38","24068.0"
"5162203101790208_ida_0_0","07:14:23","07:14:23","5725153055211520","39","32194.0"
"5162203101790208_ida_0_0","07:18:25","07:18:25","4572920972312576","40","33793.0"
"5162203101790208_ida_0_0","07:23:13","07:23:13","6160684582961152","41","35566.0"
"5162203101790208_ida_0_0","07:24:39","07:24:39","4659322191872000","42","36124.0"
"5162203101790208_ida_0_0","07:25:18","07:25:18","5918443186683904","43","36362.0"
"5162203101790208_ida_0_0","07:35:47","07:35:47","4543177686253568","44","40359.0"
"5162203101790208_ida_0_0","07:36:44","07:36:44","5171097341526016","45","40669.0"
"5162203101790208_ida_0_0","07:37:58","07:37:58","5698820879155200","46","41227.0"
"5162203101790208_ida_0_0","07:40:59","07:40:59","5101607723466752","47","42345.0"
"5162203101790208_ida_0_0","07:42:11","07:42:11","6626525621518336","49","42834.0"
"5162203101790208_ida_0_0","07:42:25","07:42:25","5669077593096192","50","42915.0"
"5162203101790208_ida_0_0","07:44:29","07:44:29","6240126170824704","51","43697.0"
"5162203101790208_ida_0_0","07:44:44","07:44:44","5597734629539840","52","43771.0"
"5162203101790208_ida_0_0","07:45:19","07:45:19","5647000307761152","53","44009.0"
"5162203101790208_ida_0_0","07:45:33","07:45:33","6462389191180288","54","44119.0"
"5162203101790208_ida_0_0","07:47:14","07:47:14","4701916020080640","55","44735.0"
"5162203101790208_ida_0_0","07:49:02","07:49:02","5354793898082304","56","45430.0"
"5162203101790208_ida_0_0","07:49:28","07:49:28","5084747084857344","57","45582.0"
"5162203101790208_ida_0_0","07:49:43","07:49:43","5555975327318016","58","45675.0"
