"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"668160_ida_0_0","00:25:00","00:25:00","740758","0","31.0"
"668160_ida_0_0","00:25:37","00:25:37","29405468","1","265.0"
"668160_ida_0_0","00:25:56","00:25:56","29877083","2","400.0"
"668160_ida_0_0","00:26:36","00:26:36","29750139","3","679.0"
"668160_ida_0_0","00:27:11","00:27:11","29374385","4","927.0"
"668160_ida_0_0","00:27:41","00:27:41","668157","5","1104.0"
"668160_ida_0_0","00:28:18","00:28:18","29769132","6","1404.0"
"668160_ida_0_0","00:29:02","00:29:02","29401222","7","1710.0"
"668160_ida_0_0","00:29:40","00:29:40","29771176","8","1978.0"
"668160_ida_0_0","00:30:18","00:30:18","944110","9","2247.0"
"668160_ida_0_0","00:30:35","00:30:35","626205","10","2391.0"
"668160_ida_0_0","00:31:39","00:31:39","661157","11","2818.0"
"668160_ida_0_0","00:32:11","00:32:11","670172","12","3045.0"
"668160_ida_0_0","00:33:16","00:33:16","944111","13","3500.0"
"668160_ida_0_0","00:33:43","00:33:43","665159","14","3694.0"
"668160_ida_0_0","00:34:18","00:34:18","656198","15","3938.0"
"668160_ida_0_0","00:35:03","00:35:03","778057","16","4260.0"
"668160_ida_0_0","00:35:41","00:35:41","667161","17","4526.0"
"668160_ida_0_0","00:36:12","00:36:12","1149049","18","4743.0"
"668160_ida_0_0","00:36:45","00:36:45","669159","19","4976.0"
"668160_ida_0_0","00:37:11","00:37:11","618169","20","5158.0"
"668160_ida_0_0","00:37:34","00:37:34","663158","21","5322.0"
"668160_ida_0_0","00:38:09","00:38:09","660162","22","5571.0"
"668160_ida_0_0","00:38:44","00:38:44","661158","23","5814.0"
"668160_ida_0_0","00:39:19","00:39:19","670173","24","6019.0"
"668160_ida_0_0","00:39:44","00:39:44","778058","25","6241.0"
"668160_ida_0_0","00:40:02","00:40:02","665160","26","6370.0"
"668160_ida_0_0","00:41:01","00:41:01","1149050","27","6781.0"
"668160_ida_0_0","00:41:44","00:41:44","670174","28","7084.0"
"668160_ida_0_0","00:42:22","00:42:22","618170","29","7356.0"
"668160_ida_0_0","00:42:42","00:42:42","668158","30","7499.0"
"668160_ida_0_0","00:43:48","00:43:48","661159","31","7960.0"
"668160_ida_0_0","00:45:38","00:45:38","661003","32","8736.0"
"668160_ida_0_0","00:47:58","00:47:58","778059","33","9727.0"
"668160_ida_0_0","00:50:14","00:50:14","640194","34","10745.0"
"668160_ida_0_0","00:51:59","00:51:59","568113","35","11423.0"
"668160_ida_0_0","00:52:56","00:52:56","669160","36","11828.0"
"668160_ida_0_0","00:55:23","00:55:23","670175","37","12869.0"
"668160_ida_0_0","00:56:59","00:56:59","778060","38","13546.0"
"668160_ida_0_0","01:01:20","01:01:20","665161","39","15410.0"
"668160_ida_0_0","01:05:13","01:05:13","659167","40","17024.0"
"668160_ida_0_0","01:07:03","01:07:03","660164","41","17807.0"
"668160_ida_0_0","01:08:36","01:08:36","568115","42","18462.0"
"668160_ida_0_0","01:12:17","01:12:17","669161","43","20018.0"
"668160_ida_0_0","01:21:24","01:21:24","1049055","44","23880.0"
"668160_ida_0_0","01:24:07","01:24:07","662164","45","25029.0"
"668160_ida_0_0","01:25:40","01:25:40","567031","46","25682.0"
"668160_ida_0_0","01:27:21","01:27:21","540381","47","26397.0"
"668160_ida_0_0","01:30:33","01:30:33","542337","48","27767.0"
"668160_ida_0_0","01:31:57","01:31:57","746344","49","28346.0"
"668160_ida_0_0","01:33:03","01:33:03","668159","50","28778.0"
"668160_ida_0_0","01:33:53","01:33:53","5552266032971776","51","29163.0"
"668160_ida_0_0","01:35:14","01:35:14","540382","52","29731.0"
"668160_ida_0_0","01:36:46","01:36:46","588189","53","30384.0"
"668160_ida_0_0","01:38:20","01:38:20","1014052","54","31045.0"
"668160_ida_0_0","01:42:44","01:42:44","9136549","55","32907.0"
"668160_ida_0_0","01:45:00","01:45:00","757800","56","33827.0"
