"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"6082173007036416_horário_0_0","00:00:00","00:00:00","5031481956106240","0","21.0"
"6082173007036416_horário_0_0","00:01:57","00:01:57","5353849383550976","1","603.0"
"6082173007036416_horário_0_0","00:05:47","00:05:47","5696445301653504","2","1780.0"
"6082173007036416_horário_0_0","00:11:12","00:11:12","5780593374658560","3","3451.0"
"6082173007036416_horário_0_0","00:12:13","00:12:13","6179686097879040","4","3749.0"
"6082173007036416_horário_0_0","00:13:20","00:13:20","6478457646088192","5","4102.0"
"6082173007036416_horário_0_0","00:15:03","00:15:03","6598744110792704","6","4635.0"
"6082173007036416_horário_0_0","00:17:05","00:17:05","6373879218962432","7","5261.0"
"6082173007036416_horário_0_0","00:19:39","00:19:39","5831186126471168","8","6052.0"
"6082173007036416_horário_0_0","00:20:16","00:20:16","30631732","9","6238.0"
"6082173007036416_horário_0_0","00:20:32","00:20:32","30689988","10","6321.0"
"6082173007036416_horário_0_0","00:23:54","00:23:54","6479749290393600","11","7355.0"
"6082173007036416_horário_0_0","00:30:48","00:30:48","5152666740064256","12","9479.0"
"6082173007036416_horário_0_0","00:37:28","00:37:28","2078023","13","11535.0"
"6082173007036416_horário_0_0","00:40:14","00:40:14","5320390581682176","14","12385.0"
"6082173007036416_horário_0_0","00:44:42","00:44:42","2131008","15","13761.0"
"6082173007036416_horário_0_0","00:46:39","00:46:39","57326025","16","14360.0"
"6082173007036416_horário_0_0","00:49:38","00:49:38","4966504335409152","17","15276.0"
"6082173007036416_horário_0_0","00:52:09","00:52:09","6266091511742464","18","16050.0"
"6082173007036416_horário_0_0","00:55:39","00:55:39","4823563897929728","19","17082.0"
"6082173007036416_horário_0_0","01:00:57","01:00:57","5268236173049856","20","18759.0"
"6082173007036416_horário_0_0","01:06:41","01:06:41","5967728623222784","21","20526.0"
"6082173007036416_horário_0_0","01:09:56","01:09:56","4709200360898560","22","21524.0"
"6082173007036416_horário_0_0","01:13:59","01:13:59","768003","23","22772.0"
"6082173007036416_horário_0_0","01:19:17","01:19:17","2174015","24","24403.0"
"6082173007036416_horário_0_0","01:20:32","01:20:32","6157381862948864","25","24788.0"
"6082173007036416_horário_0_0","01:22:26","01:22:26","5234142051565568","26","25368.0"
"6082173007036416_horário_0_0","01:24:11","01:24:11","4650161941774336","27","25908.0"
"6082173007036416_horário_0_0","01:26:28","01:26:28","5961863593459712","28","26610.0"
"6082173007036416_horário_0_0","01:30:07","01:30:07","6094107532328960","29","27733.0"
"6082173007036416_horário_0_0","01:35:43","01:35:43","6516539242053632","30","29456.0"
"6082173007036416_horário_0_0","01:38:56","01:38:56","6278566646906880","31","30416.0"
