"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"588381_volta_0_0","00:30:00","00:30:00","631054","0","28.0"
"588381_volta_0_0","00:30:58","00:30:58","540824","1","560.0"
"588381_volta_0_0","00:31:36","00:31:36","647167","2","930.0"
"588381_volta_0_0","00:32:08","00:32:08","567464","3","1241.0"
"588381_volta_0_0","00:33:14","00:33:14","537801","4","1873.0"
"588381_volta_0_0","00:33:53","00:33:53","594334","5","2248.0"
"588381_volta_0_0","00:34:56","00:34:56","568466","6","2861.0"
"588381_volta_0_0","00:38:11","00:38:11","652038","7","4746.0"
"588381_volta_0_0","00:38:56","00:38:56","588388","8","5179.0"
"588381_volta_0_0","00:39:28","00:39:28","541799","9","5484.0"
"588381_volta_0_0","00:42:00","00:42:00","650085","10","6951.0"
"588381_volta_0_0","00:44:54","00:44:54","652039","11","8626.0"
"588381_volta_0_0","00:45:46","00:45:46","598338","12","9136.0"
"588381_volta_0_0","00:51:18","00:51:18","638249","13","12330.0"
"588381_volta_0_0","00:53:33","00:53:33","633240","14","13634.0"
"588381_volta_0_0","00:54:28","00:54:28","541784","15","14167.0"
"588381_volta_0_0","00:56:00","00:56:00","598330","16","15049.0"
"588381_volta_0_0","00:57:37","00:57:37","6642509891764224","17","15988.0"
"588381_volta_0_0","01:01:29","01:01:29","591234","18","18225.0"
"588381_volta_0_0","01:03:02","01:03:02","650086","19","19128.0"
"588381_volta_0_0","01:03:44","01:03:44","598339","20","19530.0"
"588381_volta_0_0","01:05:48","01:05:48","633241","21","20726.0"
"588381_volta_0_0","01:07:06","01:07:06","634268","22","21480.0"
"588381_volta_0_0","01:08:18","01:08:18","537802","23","22177.0"
"588381_volta_0_0","01:11:20","01:11:20","642207","24","23929.0"
"588381_volta_0_0","01:14:49","01:14:49","633229","25","25976.0"
"588381_volta_0_0","01:16:09","01:16:09","652040","26","26712.0"
"588381_volta_0_0","01:16:40","01:16:40","638250","27","27016.0"
"588381_volta_0_0","01:17:22","01:17:22","634269","28","27419.0"
"588381_volta_0_0","01:17:58","01:17:58","541801","29","27770.0"
"588381_volta_0_0","01:18:34","01:18:34","598331","30","28119.0"
"588381_volta_0_0","01:20:00","01:20:00","639178","31","28942.0"
