"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"166636127_volta_0_0","07:00:00","07:00:00","159186119","0","26.0"
"166636127_volta_0_0","07:01:49","07:01:49","165616153","1","1124.0"
"166636127_volta_0_0","07:02:25","07:02:25","134496541","2","1442.0"
"166636127_volta_0_0","07:02:55","07:02:55","166136305","3","1809.0"
"166636127_volta_0_0","07:03:27","07:03:27","147796169","4","2129.0"
"166636127_volta_0_0","07:03:49","07:03:49","165016277","5","2372.0"
"166636127_volta_0_0","07:04:43","07:04:43","134226163","6","2907.0"
"166636127_volta_0_0","07:05:32","07:05:32","165016278","7","3408.0"
"166636127_volta_0_0","07:06:13","07:06:13","142496288","8","3824.0"
"166636127_volta_0_0","07:06:47","07:06:47","134226164","9","4173.0"
"166636127_volta_0_0","07:07:13","07:07:13","147996228","10","4436.0"
"166636127_volta_0_0","07:08:29","07:08:29","147796170","11","5209.0"
"166636127_volta_0_0","07:08:51","07:08:51","165016279","12","5436.0"
"166636127_volta_0_0","07:09:38","07:09:38","165616154","13","5933.0"
"166636127_volta_0_0","07:10:20","07:10:20","165016280","14","6361.0"
"166636127_volta_0_0","07:10:43","07:10:43","137226195","15","6592.0"
"166636127_volta_0_0","07:11:20","07:11:20","142496289","16","6986.0"
"166636127_volta_0_0","07:11:49","07:11:49","165616155","17","7267.0"
"166636127_volta_0_0","07:12:41","07:12:41","134496542","18","7806.0"
"166636127_volta_0_0","07:13:13","07:13:13","166136306","19","8130.0"
"166636127_volta_0_0","07:13:21","07:13:21","165946212","20","8212.0"
"166636127_volta_0_0","07:13:43","07:13:43","152466186","21","8433.0"
"166636127_volta_0_0","07:14:06","07:14:06","147796171","22","8668.0"
"166636127_volta_0_0","07:15:32","07:15:32","145486260","23","9553.0"
"166636127_volta_0_0","07:15:49","07:15:49","142496290","24","9736.0"
"166636127_volta_0_0","07:16:51","07:16:51","165946213","25","10353.0"
"166636127_volta_0_0","07:18:50","07:18:50","134496543","26","11577.0"
"166636127_volta_0_0","07:19:27","07:19:27","149716213","27","11958.0"
"166636127_volta_0_0","07:19:56","07:19:56","165946214","28","12254.0"
"166636127_volta_0_0","07:20:26","07:20:26","152466187","29","12581.0"
"166636127_volta_0_0","07:20:47","07:20:47","165016281","30","12770.0"
"166636127_volta_0_0","07:21:56","07:21:56","165956159","31","13480.0"
"166636127_volta_0_0","07:22:28","07:22:28","139466148","32","13813.0"
"166636127_volta_0_0","07:23:20","07:23:20","147996230","33","14341.0"
"166636127_volta_0_0","07:33:01","07:33:01","149716214","34","20282.0"
"166636127_volta_0_0","07:34:35","07:34:35","165016282","35","21253.0"
"166636127_volta_0_0","07:35:34","07:35:34","147996231","36","21853.0"
"166636127_volta_0_0","07:38:13","07:38:13","134496545","37","23495.0"
"166636127_volta_0_0","07:41:02","07:41:02","165016283","38","25216.0"
"166636127_volta_0_0","07:59:14","07:59:14","166136307","39","36395.0"
"166636127_volta_0_0","07:59:44","07:59:44","139466149","40","36711.0"
"166636127_volta_0_0","07:59:59","07:59:59","136116044","41","36840.0"
