"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"25545590_ida_0_0","05:02:00","05:02:00","25545589","0","26.0"
"25545590_ida_0_0","05:05:12","05:05:12","25874074","1","816.0"
"25545590_ida_0_0","05:09:34","05:09:34","25157151","2","1928.0"
"25545590_ida_0_0","05:15:03","05:15:03","25903050","3","3327.0"
"25545590_ida_0_0","05:18:25","05:18:25","25297373","4","4183.0"
"25545590_ida_0_0","05:19:12","05:19:12","739831","5","4386.0"
"25545590_ida_0_0","05:19:49","05:19:49","658059","6","4539.0"
"25545590_ida_0_0","05:24:00","05:24:00","1023022","7","5608.0"
"25545590_ida_0_0","05:26:16","05:26:16","745678","8","6185.0"
"25545590_ida_0_0","05:27:52","05:27:52","708355","9","6591.0"
"25545590_ida_0_0","05:29:06","05:29:06","25279969","10","6904.0"
"25545590_ida_0_0","05:29:27","05:29:27","735227","11","6995.0"
"25545590_ida_0_0","05:39:08","05:39:08","25715358","13","9461.0"
"25545590_ida_0_0","05:38:28","05:38:28","615156","12","9262.0"
"25545590_ida_0_0","05:41:58","05:41:58","885029","15","10182.0"
"25545590_ida_0_0","05:41:31","05:41:31","557154","14","10062.0"
"25545590_ida_0_0","05:44:05","05:44:05","21003454","16","10750.0"
"25545590_ida_0_0","05:45:58","05:45:58","913027","17","11200.0"
"25545590_ida_0_0","05:47:38","05:47:38","25842261","18","11627.0"
"25545590_ida_0_0","05:48:26","05:48:26","735666","19","11833.0"
"25545590_ida_0_0","05:51:55","05:51:55","741645","20","12717.0"
"25545590_ida_0_0","05:55:05","05:55:05","814005","21","13537.0"
"25545590_ida_0_0","05:55:59","05:55:59","25715359","22","13755.0"
"25545590_ida_0_0","05:59:46","05:59:46","938033","23","14720.0"
"25545590_ida_0_0","06:00:41","06:00:41","949031","24","14958.0"
"25545590_ida_0_0","06:01:28","06:01:28","710464","25","15153.0"
"25545590_ida_0_0","06:06:30","06:06:30","25502197","26","16433.0"
"25545590_ida_0_0","06:13:00","06:13:00","19388187","27","18096.0"
"25545590_ida_0_0","06:15:18","06:15:18","18806181","28","18685.0"
"25545590_ida_0_0","06:22:00","06:22:00","736244","29","20381.0"
