"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"4623332335681536_horário_0_0","00:00:00","00:00:00","5654642116526080","0","13.0"
"4623332335681536_horário_0_0","00:00:16","00:00:16","5485339069120512","1","84.0"
"4623332335681536_horário_0_0","00:01:17","00:01:17","4588510437703680","2","389.0"
"4623332335681536_horário_0_0","00:02:20","00:02:20","6062068351369216","3","709.0"
"4623332335681536_horário_0_0","00:04:41","00:04:41","6119485269344256","4","1422.0"
"4623332335681536_horário_0_0","00:05:18","00:05:18","4682826409574400","5","1608.0"
"4623332335681536_horário_0_0","00:08:42","00:08:42","5038915604971520","6","2591.0"
"4623332335681536_horário_0_0","00:14:57","00:14:57","6742636051300352","7","4526.0"
"4623332335681536_horário_0_0","00:21:39","00:21:39","746094","8","6553.0"
"4623332335681536_horário_0_0","00:25:45","00:25:45","541791","9","7795.0"
"4623332335681536_horário_0_0","00:32:06","00:32:06","5386513851351040","10","9722.0"
"4623332335681536_horário_0_0","00:37:30","00:37:30","588386","11","11355.0"
"4623332335681536_horário_0_0","00:39:21","00:39:21","5835100267741184","12","11915.0"
"4623332335681536_horário_0_0","00:43:07","00:43:07","737093","13","13056.0"
"4623332335681536_horário_0_0","00:48:21","00:48:21","6657057485750272","15","14639.0"
"4623332335681536_horário_0_0","00:53:35","00:53:35","5997091670196224","16","16223.0"
"4623332335681536_horário_0_0","00:59:28","00:59:28","568464","17","18003.0"
"4623332335681536_horário_0_0","01:00:45","01:00:45","5503304112013312","18","18392.0"
"4623332335681536_horário_0_0","01:03:18","01:03:18","4588055439605760","19","19167.0"
"4623332335681536_horário_0_0","01:04:38","01:04:38","6164815511814144","20","19570.0"
"4623332335681536_horário_0_0","01:08:04","01:08:04","754027","21","20609.0"
"4623332335681536_horário_0_0","01:11:52","01:11:52","5050631738884096","22","21758.0"
"4623332335681536_horário_0_0","01:28:36","01:28:36","2000008","23","26822.0"
"4623332335681536_horário_0_0","01:33:23","01:33:23","6509939588595712","24","28271.0"
"4623332335681536_horário_0_0","01:36:59","01:36:59","4678021515575296","25","29363.0"
"4623332335681536_horário_0_0","01:40:08","01:40:08","5594431909527552","26","30315.0"
"4623332335681536_horário_0_0","01:42:10","01:42:10","6078566981697536","27","30926.0"
"4623332335681536_horário_0_0","01:43:42","01:43:42","2054013","28","31395.0"
"4623332335681536_horário_0_0","01:45:44","01:45:44","4695226198261760","29","32012.0"
"4623332335681536_horário_0_0","01:45:57","01:45:57","5841478747160576","30","32075.0"
